house_id,neighborhood,area,bedrooms,bathrooms,style,price
2999,B,3485,5,3,victorian,1730948
5510,B,1316,2,1,lodge,661243
514,C,3363,5,3,victorian,846731
2112,A,785,2,1,ranch,206999
2067,B,1418,3,2,victorian,711681
6449,B,150,1,0,lodge,86253
7620,B,3729,5,3,victorian,1851240
7608,B,1166,3,2,victorian,587445
5492,A,3082,6,4,victorian,777195
2420,B,1019,3,2,ranch,514974
4838,C,1304,2,1,ranch,335711
4992,C,5341,8,5,victorian,1337663
4894,B,2811,4,2,victorian,1398514
2231,C,1056,3,2,lodge,274359
4459,A,2070,4,2,victorian,525915
4989,C,1194,3,2,ranch,308583
7995,C,2336,4,2,victorian,591883
3025,A,3403,5,3,victorian,856651
7933,A,2295,4,2,victorian,581715
4765,C,1470,3,2,ranch,377031
2259,C,1293,3,2,victorian,333135
6878,B,1135,3,2,lodge,572162
5599,B,2334,4,2,victorian,1163353
4947,A,5056,7,4,victorian,1266831
6397,A,1320,2,1,lodge,339679
1747,A,161,1,0,lodge,52095
7410,B,955,0,0,lodge,483034
7596,A,991,2,1,ranch,258087
6041,A,3418,6,4,victorian,860523
7379,C,1684,3,2,victorian,430103
2832,C,3519,5,3,victorian,885419
1878,A,530,0,0,lodge,143523
4175,C,2926,5,3,victorian,738355
1743,B,3038,5,3,victorian,1510577
2984,A,1134,3,2,victorian,293703
6272,A,1398,2,1,lodge,359023
3543,B,905,0,0,lodge,458384
646,A,3181,5,3,victorian,801595
5915,A,1069,2,1,lodge,277431
1571,C,2200,4,2,ranch,558155
666,A,2857,5,3,victorian,721243
2527,A,2048,4,2,victorian,520459
6833,A,2975,5,3,victorian,750507
5284,C,1245,2,1,ranch,321079
4504,B,1919,4,2,ranch,958758
2622,B,1214,2,1,lodge,610957
4975,B,3026,6,4,victorian,1504813
7962,B,0,1,0,lodge,12303
6011,B,1405,2,1,lodge,705120
7215,C,124,1,0,lodge,42919
564,A,2119,4,2,ranch,538067
7960,B,3295,5,3,victorian,1637278
6063,B,1169,2,1,ranch,588772
6848,B,1210,3,2,victorian,609137
1937,A,2366,4,2,ranch,599323
6546,A,9,1,0,lodge,14399
7040,C,4827,7,4,victorian,1210039
7380,B,6068,8,5,victorian,3004755
4236,A,255,1,0,lodge,75407
5765,A,1029,2,1,lodge,267511
7897,A,1793,4,2,ranch,457219
2959,B,1272,2,1,lodge,639551
2247,C,3055,5,3,victorian,770347
3916,C,1204,3,2,ranch,311063
7174,C,2051,4,2,ranch,521203
1820,B,4305,6,4,victorian,2135360
2041,A,832,3,2,victorian,218807
1289,A,1023,3,2,ranch,266175
4038,B,3260,5,3,victorian,1620023
1965,C,2494,4,2,ranch,631067
2674,C,1148,2,1,lodge,297023
2353,C,1231,2,1,ranch,317607
5232,A,2561,4,2,ranch,647683
7578,A,4072,5,3,victorian,1022563
4669,C,897,3,2,ranch,234927
3255,A,1703,4,2,victorian,434899
4763,A,3053,6,4,victorian,770003
7477,A,2773,5,3,victorian,700411
5501,B,1331,3,2,victorian,668790
6555,B,2167,4,2,victorian,1081022
5978,C,3501,6,4,victorian,881107
5219,B,4726,6,4,victorian,2342913
6748,A,1506,4,2,ranch,386043
6468,C,1260,2,1,lodge,324799
231,B,1864,4,2,ranch,931643
4187,A,1654,4,2,ranch,422747
4817,B,1370,2,1,lodge,687865
5322,C,1096,2,1,lodge,284127
2098,A,2429,4,2,ranch,614947
3551,B,3410,5,3,victorian,1693973
7047,A,83,1,0,lodge,32751
1323,C,1464,2,1,lodge,375391
6895,B,1424,3,2,ranch,714639
1026,C,3802,6,4,victorian,955755
3963,A,1365,2,1,lodge,350839
5225,A,3565,6,4,victorian,896979
419,A,548,0,0,lodge,147987
5589,B,4169,6,4,victorian,2068312
3799,B,5096,6,4,victorian,2525323
1480,A,1813,4,2,victorian,462179
4096,B,1308,3,2,ranch,657451
6243,A,1085,3,2,ranch,281551
3228,C,1674,4,2,victorian,427707
7965,A,3785,5,3,victorian,951387
5285,B,737,0,0,lodge,375560
3008,C,1356,3,2,ranch,348759
7576,C,1029,3,2,ranch,267663
2552,C,1094,2,1,lodge,283631
1701,C,4215,6,4,victorian,1058179
825,C,3531,5,3,victorian,888395
3449,B,4166,6,4,victorian,2066833
1883,B,3148,5,3,victorian,1564807
1975,C,1437,3,2,lodge,368847
2248,B,3274,5,3,victorian,1626925
5452,C,5246,7,4,victorian,1313951
6077,B,986,2,1,lodge,498553
4077,A,1233,3,2,ranch,318255
6634,C,3342,5,3,victorian,841523
1517,C,2361,4,2,victorian,598083
3046,A,1378,3,2,victorian,354215
4435,C,1906,4,2,victorian,485243
5441,A,2039,4,2,victorian,518227
4661,B,4194,5,3,victorian,2080485
1070,A,1088,3,2,ranch,282295
3604,C,116,1,0,lodge,40935
3905,B,1491,3,2,ranch,747670
1348,A,2142,4,2,ranch,543771
4632,B,2008,6,4,victorian,1002939
1564,A,73,1,0,lodge,30271
2911,C,1006,2,1,ranch,261807
6946,B,1021,3,2,victorian,515960
2961,A,4067,6,4,victorian,1021475
4455,A,1711,4,2,ranch,436883
2972,A,3481,5,3,victorian,875995
1173,B,3583,5,3,victorian,1779262
5159,B,1134,3,2,lodge,571669
1945,C,2755,5,3,victorian,695947
7019,A,1475,2,1,lodge,378119
5790,C,3496,5,3,victorian,879715
1286,A,816,2,1,ranch,214687
4833,B,1163,3,2,lodge,585966
2601,C,1276,3,2,victorian,328919
2048,B,1447,4,2,victorian,726062
7204,B,262,1,0,lodge,141469
7574,A,1326,3,2,ranch,341319
6339,A,138,1,0,lodge,46391
484,A,2640,5,3,victorian,667427
5342,A,837,0,0,lodge,219659
5781,A,1207,3,2,ranch,311807
1012,C,3347,5,3,victorian,842763
6013,A,1189,3,2,ranch,307343
5708,C,2317,4,2,victorian,587171
1148,C,3025,6,4,victorian,763059
3270,A,156,1,0,lodge,50855
7336,B,1471,3,2,ranch,737810
6091,C,999,3,2,victorian,260223
4929,B,3216,6,4,victorian,1598483
5149,C,4378,5,3,victorian,1098451
5922,B,1478,4,2,ranch,741345
3426,C,3345,5,3,victorian,842267
6225,C,1774,4,2,victorian,452507
4176,B,3501,5,3,victorian,1738836
4444,B,3010,5,3,victorian,1496773
1675,C,1107,2,1,ranch,286855
5653,B,1414,2,1,lodge,709557
7626,A,2017,4,2,victorian,512771
2416,B,1688,4,2,victorian,844875
7344,B,2481,4,2,ranch,1235824
2330,A,897,2,1,lodge,234775
2699,A,6621,8,5,victorian,1655103
585,B,2069,4,2,victorian,1032708
521,B,4130,6,4,victorian,2049085
7690,B,1171,2,1,ranch,589758
4703,B,653,0,0,lodge,334148
4195,B,1012,2,1,lodge,511371
1784,A,261,1,0,lodge,76895
2403,B,1284,2,1,ranch,645467
531,B,3626,6,4,victorian,1800613
1460,A,1635,3,2,victorian,417951
2515,C,1096,3,2,ranch,284279
4169,C,3008,6,4,victorian,758843
4139,A,1239,2,1,ranch,319591
7009,A,1045,3,2,victorian,271631
3881,A,2516,4,2,ranch,636523
1964,B,1885,4,2,victorian,941996
6576,C,3690,6,4,victorian,927979
6838,B,880,2,1,ranch,446295
3867,C,1534,2,1,ranch,392751
7359,A,3341,5,3,victorian,841275
268,B,1230,2,1,ranch,618845
2750,C,2303,4,2,ranch,583699
7816,C,966,2,1,lodge,251887
1924,A,874,2,1,lodge,229071
1093,A,1939,4,2,victorian,493427
6020,C,3743,6,4,victorian,941123
5732,C,1810,4,2,ranch,461435
2978,C,1684,4,2,victorian,430187
7980,B,4550,6,4,victorian,2256145
7520,B,2438,4,2,victorian,1214625
5126,B,2212,4,2,victorian,1103207
2806,B,270,1,0,lodge,145413
923,B,1196,2,1,ranch,602083
2976,A,3378,5,3,victorian,850451
6686,B,3861,5,3,victorian,1916316
1378,B,1225,2,1,lodge,616380
7241,C,170,1,0,lodge,54327
2402,C,1464,3,2,ranch,375543
1812,A,240,1,0,lodge,71687
4474,B,3360,5,3,victorian,1669323
1087,A,1359,2,1,lodge,349351
3249,C,1299,3,2,victorian,334623
216,B,1247,3,2,ranch,627378
3421,B,3505,6,4,victorian,1740960
1617,B,1231,2,1,ranch,619338
1542,C,1378,4,2,ranch,354299
1788,A,6288,8,5,victorian,1572519
3601,B,1156,2,1,lodge,582363
6367,A,1307,2,1,ranch,336455
5637,B,2033,4,2,ranch,1014960
858,B,1347,3,2,ranch,676678
6644,A,903,3,2,ranch,236415
4484,C,1100,3,2,ranch,285271
4005,B,2350,4,2,victorian,1171241
4741,B,1254,3,2,victorian,630829
6615,A,1006,3,2,ranch,261959
7055,A,3207,5,3,victorian,808043
7903,B,3496,5,3,victorian,1736371
7977,C,2988,5,3,victorian,753731
5198,B,2680,6,4,victorian,1334235
3919,B,3240,5,3,victorian,1610163
690,B,2046,4,2,ranch,1021369
3318,A,2437,4,2,ranch,616931
934,B,2750,6,4,victorian,1368745
7400,B,3977,5,3,victorian,1973504
5381,C,1548,3,2,ranch,396375
2449,A,3320,6,4,victorian,836219
2230,A,4514,7,4,victorian,1132415
1446,C,2329,6,4,victorian,590451
7486,B,1822,4,2,ranch,910937
4500,A,2848,5,3,victorian,719011
7774,A,1508,2,1,ranch,386303
7471,C,2099,4,2,victorian,533107
1422,A,1480,3,2,ranch,379511
2270,A,3317,5,3,victorian,835323
2463,C,1703,4,2,victorian,434899
7205,A,939,2,1,ranch,245191
3265,B,2258,4,2,ranch,1125885
5854,A,3937,5,3,victorian,989083
6554,C,749,0,0,lodge,197835
6476,C,2558,5,3,victorian,647091
890,C,3312,5,3,victorian,834083
2478,B,1896,4,2,ranch,947419
2456,A,1423,3,2,ranch,365375
1382,B,2547,5,3,victorian,1268514
6774,A,946,2,1,ranch,246927
7271,B,3993,6,4,victorian,1981544
3316,C,1759,4,2,ranch,448787
3927,C,958,2,1,lodge,249903
5403,A,1893,4,2,ranch,482019
5907,B,4431,6,4,victorian,2197478
5743,C,1241,2,1,ranch,320087
3587,C,3380,5,3,victorian,850947
6096,C,1968,4,2,victorian,500619
928,B,4577,6,4,victorian,2269456
3649,B,953,3,2,lodge,482436
2100,B,231,1,0,lodge,126186
1356,C,2847,5,3,victorian,718763
4343,C,3319,5,3,victorian,835819
2697,B,1779,4,2,victorian,889738
3353,B,3273,6,4,victorian,1626584
7472,C,1325,2,1,ranch,340919
6820,A,3012,5,3,victorian,759683
1371,B,3706,7,4,victorian,1840137
5674,B,3844,5,3,ranch,1907935
5749,B,1273,3,2,ranch,640196
5504,A,830,0,0,lodge,217923
7996,A,1924,4,2,victorian,489707
3252,A,1209,3,2,victorian,312303
1053,B,734,2,1,lodge,374317
206,B,4729,7,4,victorian,2344476
3301,C,882,2,1,ranch,231055
5130,B,1408,2,1,ranch,706599
3914,C,1147,2,1,lodge,296775
5266,B,1493,4,2,victorian,748740
4303,C,1973,4,2,ranch,501859
2696,B,450,1,0,lodge,234153
6752,A,383,1,0,lodge,107151
2533,B,1379,3,2,victorian,692454
2878,A,880,0,0,lodge,230323
5991,B,2340,4,2,ranch,1166311
7866,B,1704,4,2,ranch,852763
7891,B,4150,6,4,victorian,2058945
4618,B,1557,3,2,victorian,780208
4686,B,1354,2,1,lodge,679977
959,B,1300,2,1,ranch,653355
7305,C,2246,4,2,ranch,569563
2279,B,843,0,0,lodge,427818
1092,C,1599,4,2,ranch,409107
4110,B,1479,4,2,victorian,741838
4749,A,1230,2,1,lodge,317359
4285,B,2043,4,2,victorian,1019890
5207,C,3259,5,3,victorian,820939
7116,B,3642,5,3,victorian,1808349
2851,B,979,0,0,lodge,494866
7505,B,983,2,1,ranch,497074
7367,B,841,0,0,lodge,426832
6621,C,2182,4,2,victorian,553691
2887,B,985,3,2,ranch,498212
4073,C,3129,6,4,victorian,788851
6835,B,14,1,0,lodge,19205
3576,A,1221,2,1,lodge,315127
7759,A,1178,2,1,ranch,304463
6688,B,1356,2,1,lodge,680963
1479,B,1685,4,2,ranch,843396
4523,A,1921,4,2,victorian,488963
7050,C,1800,3,2,ranch,458871
698,B,1775,4,2,victorian,887766
4490,B,4167,7,4,victorian,2067410
7447,B,132,1,0,lodge,77379
6812,B,1864,4,2,victorian,931643
2781,C,3190,5,3,victorian,803827
1174,B,1767,2,1,lodge,883586
1677,B,2251,4,2,victorian,1122434
3986,A,1355,2,1,lodge,348359
4213,B,1189,3,2,ranch,598784
6082,B,1374,3,2,victorian,689989
6431,C,2699,6,4,victorian,682211
5324,C,1205,3,2,ranch,311311
6605,C,1366,3,2,ranch,351239
2728,B,1701,4,2,victorian,851284
1206,A,1518,3,2,victorian,388935
5698,A,4307,7,4,victorian,1081079
5905,B,3586,5,3,victorian,1780741
912,B,1439,2,1,lodge,721882
7255,A,1052,2,1,lodge,273215
2882,A,2841,6,4,victorian,717427
7475,B,3092,5,3,victorian,1537199
7100,B,2489,5,3,ranch,1239920
7035,A,600,0,0,lodge,160883
6756,C,1443,3,2,ranch,370335
2525,C,852,3,2,ranch,223767
5082,C,1124,2,1,ranch,291071
6201,B,778,0,0,lodge,395773
5294,B,1293,3,2,lodge,650056
801,C,2898,5,3,victorian,731411
4882,A,1418,3,2,ranch,364135
1589,A,1385,2,1,lodge,355799
464,A,3464,5,3,victorian,871779
6967,C,153,1,0,lodge,50111
6317,C,3174,5,3,victorian,799859
7329,B,1946,4,2,ranch,972069
3260,B,1284,3,2,lodge,645619
2269,B,3297,6,4,victorian,1638416
3271,A,1801,4,2,victorian,459203
7659,B,3532,5,3,victorian,1754119
3304,B,2317,4,2,ranch,1154972
1436,C,2109,4,2,victorian,535587
1257,B,4063,6,4,victorian,2016054
3699,C,2068,4,2,ranch,525419
5160,A,2319,4,2,ranch,587667
5992,C,3300,6,4,victorian,831259
644,A,3033,6,4,victorian,765043
3390,A,1517,4,2,victorian,388771
5573,C,3263,5,3,victorian,821931
4827,B,1551,3,2,lodge,777250
2952,C,2551,6,4,victorian,645507
6334,A,3411,5,3,victorian,858635
4934,B,2699,5,3,victorian,1343450
2917,B,1191,3,2,lodge,599770
2628,A,2904,5,3,victorian,732899
2237,A,257,1,0,lodge,75903
7395,C,4399,6,4,victorian,1103811
7742,B,784,0,0,lodge,398731
2153,C,1448,3,2,ranch,371575
5605,B,2104,4,2,ranch,1049963
6984,B,1486,4,2,ranch,745289
5221,C,1343,3,2,victorian,345535
884,B,2085,4,2,ranch,1040596
6405,A,1936,4,2,lodge,492683
4561,B,2495,4,2,ranch,1242726
7168,C,1570,3,2,ranch,401831
2214,B,513,0,0,lodge,265128
592,A,1348,3,2,lodge,346775
7201,A,1263,2,1,lodge,325543
2487,A,4949,6,4,victorian,1240211
5336,C,2919,7,4,victorian,736855
3995,A,2001,4,2,ranch,508803
2386,B,3100,6,4,victorian,1541295
3348,C,3592,6,4,victorian,903675
6042,A,1599,4,2,ranch,409107
7416,B,1745,4,2,victorian,872976
2055,A,1361,3,2,lodge,349999
5227,C,1201,3,2,victorian,310319
1719,A,2080,4,2,victorian,528395
492,A,2500,4,2,ranch,632555
4982,B,3254,6,4,victorian,1617217
7105,B,4985,6,4,victorian,2470600
337,C,1921,4,2,ranch,488963
6734,A,3667,5,3,victorian,922123
5545,A,1271,3,2,ranch,327679
4981,C,1022,2,1,ranch,265775
1282,A,3385,5,3,victorian,852187
6325,A,1533,3,2,ranch,392655
3842,B,1447,2,1,ranch,725826
5421,C,942,2,1,lodge,245935
5745,B,3083,5,3,victorian,1532762
2681,B,2232,4,2,ranch,1113067
6573,A,2057,4,2,ranch,522691
4254,C,991,3,2,ranch,258239
2262,B,2118,4,2,ranch,1056865
4384,C,4903,6,4,victorian,1228803
5410,A,4296,6,4,victorian,1078267
3761,C,1771,4,2,victorian,451763
6960,B,3059,6,4,victorian,1521082
3005,B,1149,2,1,lodge,578912
7952,B,4661,6,4,victorian,2310868
5831,C,4496,6,4,victorian,1127867
5999,B,4651,6,4,victorian,2305938
6786,C,1648,3,2,victorian,421175
5355,B,1136,0,0,lodge,572267
7121,A,3289,6,4,victorian,828531
6279,B,2111,4,2,ranch,1053414
1718,C,1001,2,1,lodge,260567
3854,B,3532,5,3,ranch,1754119
6336,B,2062,4,2,victorian,1029257
2974,B,3876,5,3,victorian,1923711
6733,B,2219,4,2,ranch,1106658
6932,C,2915,5,3,victorian,735627
2676,A,1835,4,2,ranch,467635
6479,B,3551,5,3,victorian,1763486
4182,B,3993,6,4,victorian,1981544
1372,B,1038,2,1,lodge,524189
641,A,1242,2,1,lodge,320335
2063,B,1432,3,2,lodge,718583
7935,B,2393,4,2,ranch,1192440
7337,B,2699,6,4,victorian,1343602
6912,B,1268,3,2,ranch,637731
5351,B,3104,5,3,victorian,1543115
2857,A,1347,2,1,lodge,346375
4125,A,3624,5,3,victorian,911459
3895,A,3600,5,3,victorian,905507
7899,C,2369,4,2,ranch,600067
3548,A,2565,5,3,victorian,648827
5325,A,1134,3,2,ranch,293703
6920,A,165,1,0,lodge,53087
6493,A,794,0,0,lodge,208995
1056,B,1809,4,2,victorian,904528
5328,C,2143,4,2,victorian,544019
280,B,1,1,0,lodge,12796
3538,C,1244,3,2,ranch,320983
3024,B,948,2,1,ranch,479819
1855,A,3633,5,3,victorian,913691
1000,B,3687,6,4,victorian,1830686
6061,C,1552,3,2,ranch,397367
1324,B,958,3,2,ranch,484901
5147,B,2077,4,2,victorian,1036652
2412,B,1242,3,2,lodge,624913
758,B,994,3,2,ranch,502649
4664,B,925,0,0,lodge,468244
1970,A,888,3,2,ranch,232695
1350,C,1897,4,2,victorian,483011
4492,C,134,1,0,lodge,45399
7622,B,3352,5,3,victorian,1665379
4802,B,1771,4,2,ranch,885794
7536,A,82,1,0,lodge,32503
839,A,161,1,0,lodge,52095
6410,C,2227,4,2,ranch,564851
3078,B,2046,4,2,ranch,1021369
1715,C,348,1,0,lodge,98471
7295,B,4354,6,4,victorian,2159517
7770,C,1412,3,2,ranch,362647
5820,B,2155,4,2,victorian,1075106
7378,C,3025,6,4,victorian,763059
1859,B,1485,4,2,victorian,744796
1842,B,3115,6,4,victorian,1548690
2992,C,1464,3,2,ranch,375543
1780,C,1100,3,2,ranch,285271
7041,B,3086,5,3,victorian,1534241
1694,A,1725,4,2,victorian,440355
6717,A,3155,6,4,victorian,795299
5941,B,2020,4,2,ranch,1008551
5901,C,3009,5,3,victorian,758939
2682,A,1255,2,1,lodge,323559
5977,C,1669,4,2,ranch,426467
6585,C,1980,4,2,victorian,503595
2105,A,124,1,0,lodge,42919
5716,B,1072,2,1,lodge,540951
7269,C,3932,6,4,victorian,987995
5667,C,2167,4,2,ranch,549971
7495,B,2209,4,2,ranch,1101728
1404,A,2651,5,3,victorian,670155
300,B,1327,2,1,lodge,666666
5033,A,3643,6,4,victorian,916323
1856,B,776,0,0,lodge,394787
1834,B,127,1,0,lodge,74914
2991,B,1223,3,2,ranch,615546
6023,C,1358,2,1,lodge,349103
1089,A,3752,5,3,victorian,943203
3992,C,1353,3,2,ranch,348015
427,A,1239,2,1,ranch,319591
1377,C,901,3,2,ranch,235919
6726,B,1224,3,2,ranch,616039
778,B,174,1,0,lodge,98085
4028,B,3770,5,3,victorian,1871453
7239,B,3836,5,3,ranch,1903991
7276,A,957,2,1,ranch,249655
7076,B,1622,4,2,ranch,812337
1005,C,3563,5,3,victorian,896331
702,C,1255,3,2,ranch,323711
738,B,3653,5,3,victorian,1813772
3233,B,898,3,2,ranch,455321
446,B,2962,6,4,victorian,1473261
7542,B,2327,4,2,victorian,1159902
2566,B,2668,5,3,victorian,1328167
6129,A,4686,8,5,victorian,1175223
2447,B,1294,3,2,lodge,650549
5383,B,2950,5,3,victorian,1467193
6209,B,1689,4,2,victorian,845368
6294,A,4009,6,4,victorian,1007091
1552,B,823,0,0,lodge,417958
920,A,4,1,0,lodge,13159
3616,B,237,1,0,lodge,129144
4816,A,2615,4,2,ranch,661075
211,C,3893,5,3,victorian,978171
2837,B,4333,6,4,victorian,2149164
3032,B,1037,3,2,ranch,523848
1987,B,1133,3,2,victorian,571176
5987,B,3908,6,4,victorian,1939639
7140,C,3166,5,3,victorian,797875
1892,C,157,1,0,lodge,51103
306,A,4445,6,4,victorian,1115219
834,B,1828,4,2,victorian,913895
2673,A,2021,4,2,victorian,513763
6668,A,3288,5,3,victorian,828131
3212,B,1398,3,2,ranch,701821
7282,B,2069,4,2,victorian,1032708
3472,C,2234,4,2,victorian,566587
1340,C,948,2,1,lodge,247423
6567,B,1303,3,2,ranch,654986
3450,C,2127,4,2,lodge,540051
1386,C,2332,4,2,victorian,590891
4337,A,2774,5,3,victorian,700659
746,A,1724,4,2,victorian,440107
2662,B,272,1,0,lodge,146399
876,B,1473,3,2,ranch,738796
1051,B,2098,4,2,victorian,1047005
2036,C,1230,3,2,victorian,317511
1079,A,1444,3,2,ranch,370583
2154,C,1391,3,2,ranch,357439
918,B,5285,7,4,victorian,2618584
307,A,1826,4,2,victorian,465403
676,C,3369,5,3,ranch,848219
5961,B,720,0,0,lodge,367179
6025,B,1434,2,1,lodge,719417
5578,A,1092,2,1,lodge,283135
6543,A,2091,4,2,ranch,531123
4087,A,2677,6,4,victorian,676755
7066,B,1928,4,2,ranch,963195
3387,C,308,1,0,lodge,88551
1940,C,819,0,0,lodge,215195
2985,B,1807,4,2,victorian,903542
1298,B,1165,2,1,ranch,586800
997,C,4191,6,4,victorian,1052227
4715,A,6713,8,5,victorian,1677919
409,A,1143,3,2,victorian,295935
3170,C,1361,3,2,ranch,349999
4027,C,2998,5,3,victorian,756211
5125,C,1464,3,2,victorian,375543
772,B,1594,3,2,ranch,798449
3725,B,3135,5,3,victorian,1558398
7842,C,1753,4,2,ranch,447299
6053,B,1631,3,2,ranch,816690
587,A,2017,4,2,ranch,512771
5120,B,3308,5,3,victorian,1643687
3935,C,3802,5,3,victorian,955603
2455,C,4000,5,3,victorian,1004707
695,C,298,1,0,lodge,86071
1976,B,2307,4,2,victorian,1150042
1966,A,935,2,1,lodge,244199
4798,C,1137,3,2,ranch,294447
7564,B,2522,5,3,victorian,1256189
1454,C,11,1,0,lodge,14895
4056,C,4116,6,4,victorian,1033627
6924,A,1271,0,0,lodge,327291
1633,A,2792,5,3,ranch,705123
6782,C,3290,5,3,victorian,828627
4949,B,1453,3,2,ranch,728936
5969,B,3531,5,3,victorian,1753626
3636,A,1351,2,1,lodge,347367
654,B,1768,4,2,victorian,884315
3923,C,1293,3,2,ranch,333135
2396,B,981,2,1,lodge,496088
1798,A,156,1,0,lodge,50855
5833,B,3610,5,3,victorian,1792573
4239,C,2237,4,2,victorian,567331
5442,B,1195,2,1,lodge,601590
5810,B,2438,4,2,ranch,1214625
5509,A,3153,5,3,victorian,794651
2203,A,2017,4,2,ranch,512771
1737,C,3529,6,4,victorian,888051
2500,B,2983,5,3,victorian,1483462
6795,C,1305,3,2,ranch,336111
2874,A,661,0,0,lodge,176011
1754,B,3642,6,4,victorian,1808501
628,A,1869,4,2,ranch,476067
2184,B,1663,4,2,ranch,832550
1520,C,661,0,0,lodge,176011
7062,A,2471,4,2,victorian,625363
3087,B,1542,3,2,ranch,772813
6968,A,1131,3,2,victorian,292959
5863,A,37,1,0,lodge,21343
5086,C,3296,5,3,victorian,830115
6181,B,664,2,1,lodge,339807
2265,A,6111,8,5,victorian,1528623
3957,B,977,2,1,ranch,494116
7474,A,4230,6,4,victorian,1061899
6781,C,3646,6,4,victorian,917067
1199,B,963,3,2,ranch,487366
3160,B,1414,2,1,lodge,709557
7802,A,1582,3,2,lodge,404807
3644,B,3518,5,3,victorian,1747217
4341,A,2046,4,2,victorian,519963
4101,C,1101,2,1,ranch,285367
6785,C,799,3,2,ranch,210623
5116,A,1233,2,1,victorian,318103
4738,A,1833,4,2,ranch,467139
3309,C,3265,6,4,victorian,822579
5843,A,681,0,0,lodge,180971
1095,C,2218,4,2,victorian,562619
7930,C,1442,3,2,victorian,370087
3566,B,3213,5,3,victorian,1596852
4279,A,952,0,0,lodge,248179
3802,C,1256,3,2,victorian,323959
4567,C,895,2,1,lodge,234279
7082,B,1452,3,2,ranch,728443
2268,B,3461,5,3,victorian,1719116
4551,B,255,1,0,lodge,138018
6891,C,2438,4,2,victorian,617179
520,B,4026,6,4,victorian,1997813
2485,B,2037,4,2,victorian,1016932
6745,A,4018,6,4,victorian,1009323
5927,B,1365,3,2,ranch,685552
4890,B,3747,5,3,victorian,1860114
2016,B,2168,4,2,victorian,1081515
5139,B,4742,6,4,victorian,2350801
6263,B,5008,8,5,victorian,2482175
6849,B,3107,5,3,victorian,1544594
7266,B,1287,2,1,ranch,646946
7192,B,1608,4,2,victorian,805435
4024,C,1305,3,2,ranch,336111
3294,A,1794,4,2,ranch,457467
5338,C,3622,5,3,victorian,910963
6005,B,1820,4,2,victorian,909951
2592,A,1226,3,2,ranch,316519
2701,C,1093,3,2,ranch,283535
6083,A,1247,3,2,ranch,321727
6680,A,1269,4,2,victorian,327267
6218,B,1816,4,2,lodge,907979
3332,C,3873,5,3,victorian,973211
844,C,3675,5,3,victorian,924107
6080,C,1139,3,2,ranch,294943
234,A,804,2,1,ranch,211711
1155,A,2223,4,2,ranch,563859
2979,C,1182,2,1,ranch,305455
6426,A,1955,4,2,ranch,497395
5848,C,1594,3,2,lodge,407783
6332,B,433,1,0,lodge,225772
1521,B,4018,6,4,victorian,1993869
6495,B,1333,2,1,ranch,669624
805,C,2338,4,2,ranch,592379
6712,A,119,1,0,lodge,41679
7888,C,1343,2,1,lodge,345383
7825,C,1267,3,2,ranch,326687
5762,A,3596,5,3,victorian,904515
4322,C,3264,5,3,ranch,822179
2717,B,2401,4,2,ranch,1196384
5230,C,1132,3,2,victorian,293207
2706,B,1190,2,1,lodge,599125
1158,C,1530,4,2,ranch,391995
1194,C,870,0,0,lodge,227843
2675,A,2210,4,2,ranch,560635
1791,B,1324,2,1,lodge,665187
4204,C,841,2,1,ranch,220887
3846,C,851,3,2,ranch,223519
3800,C,1164,3,2,ranch,301143
239,A,3019,5,3,victorian,761419
4003,B,2315,4,2,ranch,1153986
2404,A,1047,3,2,ranch,272127
5123,A,1602,3,2,ranch,409767
2088,B,1587,2,1,lodge,794846
6557,B,1907,4,2,ranch,952842
1157,A,1115,2,1,lodge,288839
1685,A,796,0,0,lodge,209491
2637,B,3851,6,4,victorian,1911538
7932,A,1208,3,2,ranch,312055
6696,B,2462,4,2,victorian,1226457
1773,A,819,0,0,lodge,215195
3070,C,1921,4,2,victorian,488963
6728,B,1370,3,2,ranch,688017
5557,A,1356,2,1,lodge,348607
5521,A,1479,3,2,lodge,379263
5692,C,1414,3,2,lodge,363143
1482,A,1189,3,2,ranch,307343
3787,B,6227,7,4,victorian,3082990
6911,B,3680,5,3,victorian,1827083
4653,B,132,1,0,lodge,77379
6706,C,2,1,0,lodge,12663
467,C,998,3,2,ranch,259975
2213,B,1610,3,2,victorian,806337
5516,B,1857,4,2,ranch,928192
2049,C,1300,2,1,lodge,334719
2907,C,2990,5,3,victorian,754227
296,A,2926,5,3,victorian,738355
2425,C,3486,5,3,victorian,877235
2898,C,1370,3,2,ranch,352231
6475,B,0,1,0,lodge,12303
6922,B,2375,6,4,victorian,1183870
2843,B,1176,3,2,ranch,592375
1416,B,3267,6,4,victorian,1623626
7538,A,1190,2,1,lodge,307439
5109,B,1580,3,2,ranch,791547
5260,B,3042,6,4,victorian,1512701
3527,C,39,1,0,lodge,21839
6645,B,867,0,0,lodge,439650
3670,B,235,1,0,lodge,128158
2378,B,2253,4,2,victorian,1123420
3173,C,3435,5,3,victorian,864587
4445,C,3377,5,3,victorian,850203
7814,C,1577,3,2,victorian,403567
3325,C,2868,5,3,victorian,723971
4520,B,3389,5,3,victorian,1683620
5635,C,3020,5,3,victorian,761667
3006,C,3847,5,3,victorian,966763
4466,A,1263,3,2,ranch,325695
1909,B,3262,5,3,victorian,1621009
5004,C,859,0,0,lodge,225115
